,Sample1,Sample2,L1norm,comp,n_sites
56,K002209_S42.lf_filt,KPCOVID-0293_S8.lf_filt,35.665774,94,1421
57,K002209_S42.lf_filt,KPCOVID-0299_S13.lf_filt,22.89898,95,1421
58,K002209_S42.lf_filt,KPCOVID-0300_S14.lf_filt,14.578412,96,1421
59,K002209_S42.lf_filt,KPCOVID-040-R_S13.lf_filt,31.818086000000005,97,1421
60,K002209_S42.lf_filt,KPCOVID-191_S72.lf_filt,48.003324,98,1421
61,K002209_S42.lf_filt,KPCOVID-192_S73.lf_filt,32.775208000000006,99,1421
62,K002209_S42.lf_filt,KPCOVID-193_S8.lf_filt,23.953518,100,1421
63,K002209_S42.lf_filt,KPCOVID-194_S9.lf_filt,24.998334,101,1421
64,K002209_S42.lf_filt,KPCOVID-195_S10.lf_filt,34.246629999999996,102,1421
65,K002209_S42.lf_filt,KPCOVID-196_S77.lf_filt,47.10549400000001,103,1421
66,K002209_S42.lf_filt,KPCOVID-260_S62.lf_filt,48.979236,104,1421
67,K002209_S42.lf_filt,KPCOVID-261_S63.lf_filt,60.082114000000004,105,1421
68,K002209_S42.lf_filt,KPCOVID-458_S39.lf_filt,29.803738,106,1421
69,K002209_S42.lf_filt,KPCOVID-460_S41.lf_filt,23.803738,107,1421
70,K002209_S42.lf_filt,KPCOVID-462_S43.lf_filt,21.831516,108,1421
71,K002209_S42.lf_filt,KPCOVID-550_S22.lf_filt,37.556046,109,1421
72,K002209_S42.lf_filt,KPCOVID-555_S27.lf_filt,18.076512,110,1421
73,K002209_S42.lf_filt,KPCOVID-556_S28.lf_filt,30.08872,111,1421
74,K002209_S42.lf_filt,KPCOVID-558_S30.lf_filt,32.233798,112,1421
75,K002209_S42.lf_filt,KPCOVID-561_S33.lf_filt,26.608628000000003,113,1421
76,K002209_S42.lf_filt,KPCOVID-563_S35.lf_filt,37.685176,114,1421
77,K002209_S42.lf_filt,KPCOVID-564_S36.lf_filt,29.498646,115,1421
78,K002209_S42.lf_filt,KPCOVID-567_S38.lf_filt,37.084564,116,1421
79,K002209_S42.lf_filt,KPCOVID-568_S39.lf_filt,27.571483999999998,117,1421
80,K002209_S42.lf_filt,KPCOVID-569_S40.lf_filt,32.493948,118,1421
81,K002209_S42.lf_filt,KPCOVID-74_S4.lf_filt,35.059896,119,1421
82,K002209_S42.lf_filt,KPCOVID-75_S5.lf_filt,30.619864,120,1421
83,K002209_S42.lf_filt,KPCOVID-80_S10.lf_filt,38.455284,121,1421
84,K002209_S42.lf_filt,KPCOVID-81_S11.lf_filt,34.159003999999996,122,1421
85,K002209_S42.lf_filt,KPCOVID-84_S2.lf_filt,37.18305,123,1421
86,K002209_S42.lf_filt,KPCOVID-88_S6.lf_filt,29.906404000000002,124,1421
87,K002209_S42.lf_filt,KPCOVID-89_S7.lf_filt,36.24915,125,1421
88,K002209_S42.lf_filt,KPCOVID-91_S9.lf_filt,36.161159999999995,126,1421
89,K002210_S43.lf_filt,K002209_S42.lf_filt,33.803737999999996,38,1421
90,K002211_S44.lf_filt,K002209_S42.lf_filt,14.603489999999999,39,1421
91,K002454_S10.lf_filt,K002209_S42.lf_filt,31.803738,40,1421
92,K002455_S11.lf_filt,K002209_S42.lf_filt,33.962106,41,1421
93,K002456_S12.lf_filt,K002209_S42.lf_filt,33.990210000000005,42,1421
94,K002457_S13.lf_filt,K002209_S42.lf_filt,34.08597,43,1421
95,K002460_S16.lf_filt,K002209_S42.lf_filt,27.138102,44,1421
96,K002461_S17.lf_filt,K002209_S42.lf_filt,26.251016,45,1421
97,K002463_S19.lf_filt,K002209_S42.lf_filt,39.803737999999996,46,1421
98,K002464_S20.lf_filt,K002209_S42.lf_filt,37.061928,47,1421
99,K002465_S21.lf_filt,K002209_S42.lf_filt,35.874592,48,1421
100,K002466_S22.lf_filt,K002209_S42.lf_filt,29.70866,49,1421
101,K002467_S23.lf_filt,K002209_S42.lf_filt,22.515222,50,1421
102,K002472_S28.lf_filt,K002209_S42.lf_filt,31.803738,51,1421
103,K002474_S30.lf_filt,K002209_S42.lf_filt,33.70949,52,1421
104,KPCOVID-0007_S5.lf_filt,K002209_S42.lf_filt,26.938194000000003,53,1421
105,KPCOVID-0011_S9.lf_filt,K002209_S42.lf_filt,22.569999999999997,54,1421
106,KPCOVID-0016_S4.lf_filt,K002209_S42.lf_filt,29.528736000000002,55,1421
107,KPCOVID-0017_S5.lf_filt,K002209_S42.lf_filt,21.909010000000002,56,1421
108,KPCOVID-0021REP_S7.lf_filt,K002209_S42.lf_filt,55.301372,57,1421
109,KPCOVID-0026_S4.lf_filt,K002209_S42.lf_filt,30.326923999999998,58,1421
110,KPCOVID-0033_S11.lf_filt,K002209_S42.lf_filt,31.239958,59,1421
111,KPCOVID-0035_S1.lf_filt,K002209_S42.lf_filt,30.358055999999998,60,1421
112,KPCOVID-0041_S6.lf_filt,K002209_S42.lf_filt,27.696683999999998,61,1421
113,KPCOVID-0055_S9.lf_filt,K002209_S42.lf_filt,23.685792,62,1421
114,KPCOVID-0056_S10.lf_filt,K002209_S42.lf_filt,30.006964,63,1421
115,KPCOVID-0057_S11.lf_filt,K002209_S42.lf_filt,34.622312,64,1421
116,KPCOVID-0065_S7.lf_filt,K002209_S42.lf_filt,36.222176000000005,65,1421
117,KPCOVID-0066_S8.lf_filt,K002209_S42.lf_filt,29.098516,66,1421
118,KPCOVID-0067_S9.lf_filt,K002209_S42.lf_filt,26.977642,67,1421
119,KPCOVID-0097_S9.lf_filt,K002209_S42.lf_filt,31.946176,68,1421
120,KPCOVID-0111_S2.lf_filt,K002209_S42.lf_filt,38.606570000000005,69,1421
121,KPCOVID-0112_S3.lf_filt,K002209_S42.lf_filt,20.52288,70,1421
122,KPCOVID-0113_S4.lf_filt,K002209_S42.lf_filt,22.570486,71,1421
123,KPCOVID-0115_S6.lf_filt,K002209_S42.lf_filt,20.088672,72,1421
124,KPCOVID-0116_S7.lf_filt,K002209_S42.lf_filt,19.803738,73,1421
125,KPCOVID-0118_S9.lf_filt,K002209_S42.lf_filt,20.919128,74,1421
126,KPCOVID-0119_S10.lf_filt,K002209_S42.lf_filt,18.526961999999997,75,1421
127,KPCOVID-0120_S11.lf_filt,K002209_S42.lf_filt,23.620896,76,1421
128,KPCOVID-0121_S12.lf_filt,K002209_S42.lf_filt,19.803738,77,1421
129,KPCOVID-0122_S1.lf_filt,K002209_S42.lf_filt,19.803738,78,1421
130,KPCOVID-0157_S6.lf_filt,K002209_S42.lf_filt,31.908378,79,1421
131,KPCOVID-0158_S7.lf_filt,K002209_S42.lf_filt,25.803738,80,1421
132,KPCOVID-0159_S8.lf_filt,K002209_S42.lf_filt,24.696946,81,1421
133,KPCOVID-0160_S9.lf_filt,K002209_S42.lf_filt,26.86966,82,1421
134,KPCOVID-0161_S10.lf_filt,K002209_S42.lf_filt,24.070116,83,1421
135,KPCOVID-0162_S11.lf_filt,K002209_S42.lf_filt,23.803738,84,1421
136,KPCOVID-0163_S1.lf_filt,K002209_S42.lf_filt,23.510258,85,1421
137,KPCOVID-0164_S2.lf_filt,K002209_S42.lf_filt,25.131476,86,1421
138,KPCOVID-0165_S3.lf_filt,K002209_S42.lf_filt,21.439951999999998,87,1421
139,KPCOVID-0167_S4.lf_filt,K002209_S42.lf_filt,23.803738,88,1421
140,KPCOVID-0168_S5.lf_filt,K002209_S42.lf_filt,23.755722,89,1421
141,KPCOVID-0171_S8.lf_filt,K002209_S42.lf_filt,24.742096,90,1421
142,KPCOVID-0172_S9.lf_filt,K002209_S42.lf_filt,24.017766,91,1421
143,KPCOVID-0173_S10.lf_filt,K002209_S42.lf_filt,24.428124,92,1421
144,KPCOVID-0174_S11.lf_filt,K002209_S42.lf_filt,24.131694,93,1421
145,KPCOVID-0293_S8.lf_filt,K002209_S42.lf_filt,35.665774,94,1421
146,KPCOVID-0299_S13.lf_filt,K002209_S42.lf_filt,22.89898,95,1421
147,KPCOVID-0300_S14.lf_filt,K002209_S42.lf_filt,14.578412,96,1421
148,KPCOVID-040-R_S13.lf_filt,K002209_S42.lf_filt,31.818086000000005,97,1421
149,KPCOVID-191_S72.lf_filt,K002209_S42.lf_filt,48.003324,98,1421
150,KPCOVID-192_S73.lf_filt,K002209_S42.lf_filt,32.775208000000006,99,1421
151,KPCOVID-193_S8.lf_filt,K002209_S42.lf_filt,23.953518,100,1421
152,KPCOVID-194_S9.lf_filt,K002209_S42.lf_filt,24.998334,101,1421
153,KPCOVID-195_S10.lf_filt,K002209_S42.lf_filt,34.246629999999996,102,1421
154,KPCOVID-196_S77.lf_filt,K002209_S42.lf_filt,47.10549400000001,103,1421
155,KPCOVID-260_S62.lf_filt,K002209_S42.lf_filt,48.979236,104,1421
156,KPCOVID-261_S63.lf_filt,K002209_S42.lf_filt,60.082114000000004,105,1421
157,KPCOVID-458_S39.lf_filt,K002209_S42.lf_filt,29.803738,106,1421
158,KPCOVID-460_S41.lf_filt,K002209_S42.lf_filt,23.803738,107,1421
159,KPCOVID-462_S43.lf_filt,K002209_S42.lf_filt,21.831516,108,1421
160,KPCOVID-550_S22.lf_filt,K002209_S42.lf_filt,37.556046,109,1421
161,KPCOVID-555_S27.lf_filt,K002209_S42.lf_filt,18.076512,110,1421
162,KPCOVID-556_S28.lf_filt,K002209_S42.lf_filt,30.08872,111,1421
163,KPCOVID-558_S30.lf_filt,K002209_S42.lf_filt,32.233798,112,1421
164,KPCOVID-561_S33.lf_filt,K002209_S42.lf_filt,26.608628000000003,113,1421
165,KPCOVID-563_S35.lf_filt,K002209_S42.lf_filt,37.685176,114,1421
166,KPCOVID-564_S36.lf_filt,K002209_S42.lf_filt,29.498646,115,1421
167,KPCOVID-567_S38.lf_filt,K002209_S42.lf_filt,37.084564,116,1421
168,KPCOVID-568_S39.lf_filt,K002209_S42.lf_filt,27.571483999999998,117,1421
169,KPCOVID-569_S40.lf_filt,K002209_S42.lf_filt,32.493948,118,1421
170,KPCOVID-74_S4.lf_filt,K002209_S42.lf_filt,35.059896,119,1421
171,KPCOVID-75_S5.lf_filt,K002209_S42.lf_filt,30.619864,120,1421
172,KPCOVID-80_S10.lf_filt,K002209_S42.lf_filt,38.455284,121,1421
173,KPCOVID-81_S11.lf_filt,K002209_S42.lf_filt,34.159003999999996,122,1421
174,KPCOVID-84_S2.lf_filt,K002209_S42.lf_filt,37.18305,123,1421
175,KPCOVID-88_S6.lf_filt,K002209_S42.lf_filt,29.906404000000002,124,1421
176,KPCOVID-89_S7.lf_filt,K002209_S42.lf_filt,36.24915,125,1421
177,KPCOVID-91_S9.lf_filt,K002209_S42.lf_filt,36.161159999999995,126,1421
0,K002210_S43.lf_filt,K002211_S44.lf_filt,28.407228000000003,40,1421
1,K002210_S43.lf_filt,K002454_S10.lf_filt,18.0,41,1421
2,K002210_S43.lf_filt,K002455_S11.lf_filt,20.158367999999996,42,1421
3,K002210_S43.lf_filt,K002456_S12.lf_filt,20.186472000000002,43,1421
4,K002210_S43.lf_filt,K002457_S13.lf_filt,20.282232,44,1421
5,K002210_S43.lf_filt,K002460_S16.lf_filt,25.334364,45,1421
6,K002210_S43.lf_filt,K002461_S17.lf_filt,24.447278,46,1421
7,K002210_S43.lf_filt,K002463_S19.lf_filt,26.0,47,1421
8,K002210_S43.lf_filt,K002464_S20.lf_filt,23.25819,48,1421
9,K002210_S43.lf_filt,K002465_S21.lf_filt,22.070854,49,1421
10,K002210_S43.lf_filt,K002466_S22.lf_filt,16.095078,50,1421
11,K002210_S43.lf_filt,K002467_S23.lf_filt,19.647312,51,1421
12,K002210_S43.lf_filt,K002472_S28.lf_filt,30.0,52,1421
13,K002210_S43.lf_filt,K002474_S30.lf_filt,19.905752,53,1421
14,K002210_S43.lf_filt,KPCOVID-0007_S5.lf_filt,25.134456,54,1421
15,K002210_S43.lf_filt,KPCOVID-0011_S9.lf_filt,20.766261999999998,55,1421
16,K002210_S43.lf_filt,KPCOVID-0016_S4.lf_filt,27.724998,56,1421
17,K002210_S43.lf_filt,KPCOVID-0017_S5.lf_filt,20.105272,57,1421
18,K002210_S43.lf_filt,KPCOVID-0021REP_S7.lf_filt,53.497634000000005,58,1421
19,K002210_S43.lf_filt,KPCOVID-0026_S4.lf_filt,28.523186,59,1421
20,K002210_S43.lf_filt,KPCOVID-0033_S11.lf_filt,29.43622,60,1421
21,K002210_S43.lf_filt,KPCOVID-0035_S1.lf_filt,28.554318000000002,61,1421
22,K002210_S43.lf_filt,KPCOVID-0041_S6.lf_filt,25.892946000000002,62,1421
23,K002210_S43.lf_filt,KPCOVID-0055_S9.lf_filt,21.882054,63,1421
24,K002210_S43.lf_filt,KPCOVID-0056_S10.lf_filt,28.203226,64,1421
25,K002210_S43.lf_filt,KPCOVID-0057_S11.lf_filt,32.818574,65,1421
26,K002210_S43.lf_filt,KPCOVID-0065_S7.lf_filt,34.418438,66,1421
27,K002210_S43.lf_filt,KPCOVID-0066_S8.lf_filt,27.294777999999997,67,1421
28,K002210_S43.lf_filt,KPCOVID-0067_S9.lf_filt,25.173904,68,1421
29,K002210_S43.lf_filt,KPCOVID-0097_S9.lf_filt,30.142438,69,1421
30,K002210_S43.lf_filt,KPCOVID-0111_S2.lf_filt,36.80283200000001,70,1421
31,K002210_S43.lf_filt,KPCOVID-0112_S3.lf_filt,18.719141999999998,71,1421
32,K002210_S43.lf_filt,KPCOVID-0113_S4.lf_filt,20.766748000000003,72,1421
33,K002210_S43.lf_filt,KPCOVID-0115_S6.lf_filt,18.284934,73,1421
34,K002210_S43.lf_filt,KPCOVID-0116_S7.lf_filt,18.0,74,1421
35,K002210_S43.lf_filt,KPCOVID-0118_S9.lf_filt,19.11539,75,1421
36,K002210_S43.lf_filt,KPCOVID-0119_S10.lf_filt,16.723224,76,1421
37,K002210_S43.lf_filt,KPCOVID-0120_S11.lf_filt,21.817158000000003,77,1421
38,K002210_S43.lf_filt,KPCOVID-0121_S12.lf_filt,18.0,78,1421
39,K002210_S43.lf_filt,KPCOVID-0122_S1.lf_filt,18.0,79,1421
40,K002210_S43.lf_filt,KPCOVID-0157_S6.lf_filt,18.10464,80,1421
41,K002210_S43.lf_filt,KPCOVID-0158_S7.lf_filt,24.0,81,1421
42,K002210_S43.lf_filt,KPCOVID-0159_S8.lf_filt,20.42538,82,1421
43,K002210_S43.lf_filt,KPCOVID-0160_S9.lf_filt,22.348942,83,1421
44,K002210_S43.lf_filt,KPCOVID-0161_S10.lf_filt,22.266378,84,1421
45,K002210_S43.lf_filt,KPCOVID-0162_S11.lf_filt,22.0,85,1421
46,K002210_S43.lf_filt,KPCOVID-0163_S1.lf_filt,21.706519999999998,86,1421
47,K002210_S43.lf_filt,KPCOVID-0164_S2.lf_filt,23.327737999999997,87,1421
48,K002210_S43.lf_filt,KPCOVID-0165_S3.lf_filt,19.377693999999998,88,1421
49,K002210_S43.lf_filt,KPCOVID-0167_S4.lf_filt,22.0,89,1421
50,K002210_S43.lf_filt,KPCOVID-0168_S5.lf_filt,21.951984,90,1421
51,K002210_S43.lf_filt,KPCOVID-0171_S8.lf_filt,22.938358,91,1421
52,K002210_S43.lf_filt,KPCOVID-0172_S9.lf_filt,22.214028,92,1421
53,K002210_S43.lf_filt,KPCOVID-0173_S10.lf_filt,22.624386,93,1421
54,K002210_S43.lf_filt,KPCOVID-0174_S11.lf_filt,22.327956,94,1421
55,K002210_S43.lf_filt,KPCOVID-0293_S8.lf_filt,33.862036,95,1421
56,K002210_S43.lf_filt,KPCOVID-0299_S13.lf_filt,36.543800000000005,96,1421
57,K002210_S43.lf_filt,KPCOVID-0300_S14.lf_filt,28.38215,97,1421
58,K002210_S43.lf_filt,KPCOVID-040-R_S13.lf_filt,30.014348000000002,98,1421
59,K002210_S43.lf_filt,KPCOVID-191_S72.lf_filt,46.199586,99,1421
60,K002210_S43.lf_filt,KPCOVID-192_S73.lf_filt,30.97147,100,1421
61,K002210_S43.lf_filt,KPCOVID-193_S8.lf_filt,22.14978,101,1421
62,K002210_S43.lf_filt,KPCOVID-194_S9.lf_filt,23.194596,102,1421
63,K002210_S43.lf_filt,KPCOVID-195_S10.lf_filt,32.442892,103,1421
64,K002210_S43.lf_filt,KPCOVID-196_S77.lf_filt,45.301756,104,1421
65,K002210_S43.lf_filt,KPCOVID-260_S62.lf_filt,56.817818,105,1421
66,K002210_S43.lf_filt,KPCOVID-261_S63.lf_filt,57.90874,106,1421
67,K002210_S43.lf_filt,KPCOVID-458_S39.lf_filt,28.0,107,1421
68,K002210_S43.lf_filt,KPCOVID-460_S41.lf_filt,22.0,108,1421
69,K002210_S43.lf_filt,KPCOVID-462_S43.lf_filt,20.027777999999998,109,1421
70,K002210_S43.lf_filt,KPCOVID-550_S22.lf_filt,23.814895999999997,110,1421
71,K002210_S43.lf_filt,KPCOVID-555_S27.lf_filt,31.88025,111,1421
72,K002210_S43.lf_filt,KPCOVID-556_S28.lf_filt,30.068362,112,1421
73,K002210_S43.lf_filt,KPCOVID-558_S30.lf_filt,30.430059999999997,113,1421
74,K002210_S43.lf_filt,KPCOVID-561_S33.lf_filt,24.80489,114,1421
75,K002210_S43.lf_filt,KPCOVID-563_S35.lf_filt,23.881438,115,1421
76,K002210_S43.lf_filt,KPCOVID-564_S36.lf_filt,28.744644,116,1421
77,K002210_S43.lf_filt,KPCOVID-567_S38.lf_filt,23.344826,117,1421
78,K002210_S43.lf_filt,KPCOVID-568_S39.lf_filt,14.037685999999999,118,1421
79,K002210_S43.lf_filt,KPCOVID-569_S40.lf_filt,30.69021,119,1421
80,K002210_S43.lf_filt,KPCOVID-74_S4.lf_filt,33.256158,120,1421
81,K002210_S43.lf_filt,KPCOVID-75_S5.lf_filt,28.816125999999997,121,1421
82,K002210_S43.lf_filt,KPCOVID-80_S10.lf_filt,36.651546,122,1421
83,K002210_S43.lf_filt,KPCOVID-81_S11.lf_filt,32.355266,123,1421
84,K002210_S43.lf_filt,KPCOVID-84_S2.lf_filt,35.379312,124,1421
85,K002210_S43.lf_filt,KPCOVID-88_S6.lf_filt,28.102666,125,1421
86,K002210_S43.lf_filt,KPCOVID-89_S7.lf_filt,34.312456,126,1421
87,K002210_S43.lf_filt,KPCOVID-91_S9.lf_filt,34.357422,127,1421
88,K002211_S44.lf_filt,K002210_S43.lf_filt,28.407228000000003,40,1421
89,K002454_S10.lf_filt,K002210_S43.lf_filt,18.0,41,1421
90,K002455_S11.lf_filt,K002210_S43.lf_filt,20.158367999999996,42,1421
91,K002456_S12.lf_filt,K002210_S43.lf_filt,20.186472000000002,43,1421
92,K002457_S13.lf_filt,K002210_S43.lf_filt,20.282232,44,1421
93,K002460_S16.lf_filt,K002210_S43.lf_filt,25.334364,45,1421
94,K002461_S17.lf_filt,K002210_S43.lf_filt,24.447278,46,1421
95,K002463_S19.lf_filt,K002210_S43.lf_filt,26.0,47,1421
96,K002464_S20.lf_filt,K002210_S43.lf_filt,23.25819,48,1421
97,K002465_S21.lf_filt,K002210_S43.lf_filt,22.070854,49,1421
98,K002466_S22.lf_filt,K002210_S43.lf_filt,16.095078,50,1421
99,K002467_S23.lf_filt,K002210_S43.lf_filt,19.647312,51,1421
100,K002472_S28.lf_filt,K002210_S43.lf_filt,30.0,52,1421
101,K002474_S30.lf_filt,K002210_S43.lf_filt,19.905752,53,1421
102,KPCOVID-0007_S5.lf_filt,K002210_S43.lf_filt,25.134456,54,1421
103,KPCOVID-0011_S9.lf_filt,K002210_S43.lf_filt,20.766261999999998,55,1421
104,KPCOVID-0016_S4.lf_filt,K002210_S43.lf_filt,27.724998,56,1421
105,KPCOVID-0017_S5.lf_filt,K002210_S43.lf_filt,20.105272,57,1421
106,KPCOVID-0021REP_S7.lf_filt,K002210_S43.lf_filt,53.497634000000005,58,1421
107,KPCOVID-0026_S4.lf_filt,K002210_S43.lf_filt,28.523186,59,1421
108,KPCOVID-0033_S11.lf_filt,K002210_S43.lf_filt,29.43622,60,1421
109,KPCOVID-0035_S1.lf_filt,K002210_S43.lf_filt,28.554318000000002,61,1421
110,KPCOVID-0041_S6.lf_filt,K002210_S43.lf_filt,25.892946000000002,62,1421
111,KPCOVID-0055_S9.lf_filt,K002210_S43.lf_filt,21.882054,63,1421
112,KPCOVID-0056_S10.lf_filt,K002210_S43.lf_filt,28.203226,64,1421
113,KPCOVID-0057_S11.lf_filt,K002210_S43.lf_filt,32.818574,65,1421
114,KPCOVID-0065_S7.lf_filt,K002210_S43.lf_filt,34.418438,66,1421
115,KPCOVID-0066_S8.lf_filt,K002210_S43.lf_filt,27.294777999999997,67,1421
116,KPCOVID-0067_S9.lf_filt,K002210_S43.lf_filt,25.173904,68,1421
117,KPCOVID-0097_S9.lf_filt,K002210_S43.lf_filt,30.142438,69,1421
118,KPCOVID-0111_S2.lf_filt,K002210_S43.lf_filt,36.80283200000001,70,1421
119,KPCOVID-0112_S3.lf_filt,K002210_S43.lf_filt,18.719141999999998,71,1421
120,KPCOVID-0113_S4.lf_filt,K002210_S43.lf_filt,20.766748000000003,72,1421
121,KPCOVID-0115_S6.lf_filt,K002210_S43.lf_filt,18.284934,73,1421
122,KPCOVID-0116_S7.lf_filt,K002210_S43.lf_filt,18.0,74,1421
123,KPCOVID-0118_S9.lf_filt,K002210_S43.lf_filt,19.11539,75,1421
124,KPCOVID-0119_S10.lf_filt,K002210_S43.lf_filt,16.723224,76,1421
125,KPCOVID-0120_S11.lf_filt,K002210_S43.lf_filt,21.817158000000003,77,1421
126,KPCOVID-0121_S12.lf_filt,K002210_S43.lf_filt,18.0,78,1421
127,KPCOVID-0122_S1.lf_filt,K002210_S43.lf_filt,18.0,79,1421
128,KPCOVID-0157_S6.lf_filt,K002210_S43.lf_filt,18.10464,80,1421
129,KPCOVID-0158_S7.lf_filt,K002210_S43.lf_filt,24.0,81,1421
130,KPCOVID-0159_S8.lf_filt,K002210_S43.lf_filt,20.42538,82,1421
131,KPCOVID-0160_S9.lf_filt,K002210_S43.lf_filt,22.348942,83,1421
132,KPCOVID-0161_S10.lf_filt,K002210_S43.lf_filt,22.266378,84,1421
133,KPCOVID-0162_S11.lf_filt,K002210_S43.lf_filt,22.0,85,1421
134,KPCOVID-0163_S1.lf_filt,K002210_S43.lf_filt,21.706519999999998,86,1421
135,KPCOVID-0164_S2.lf_filt,K002210_S43.lf_filt,23.327737999999997,87,1421
136,KPCOVID-0165_S3.lf_filt,K002210_S43.lf_filt,19.377693999999998,88,1421
137,KPCOVID-0167_S4.lf_filt,K002210_S43.lf_filt,22.0,89,1421
138,KPCOVID-0168_S5.lf_filt,K002210_S43.lf_filt,21.951984,90,1421
139,KPCOVID-0171_S8.lf_filt,K002210_S43.lf_filt,22.938358,91,1421
140,KPCOVID-0172_S9.lf_filt,K002210_S43.lf_filt,22.214028,92,1421
141,KPCOVID-0173_S10.lf_filt,K002210_S43.lf_filt,22.624386,93,1421
142,KPCOVID-0174_S11.lf_filt,K002210_S43.lf_filt,22.327956,94,1421
143,KPCOVID-0293_S8.lf_filt,K002210_S43.lf_filt,33.862036,95,1421
144,KPCOVID-0299_S13.lf_filt,K002210_S43.lf_filt,36.543800000000005,96,1421
145,KPCOVID-0300_S14.lf_filt,K002210_S43.lf_filt,28.38215,97,1421
146,KPCOVID-040-R_S13.lf_filt,K002210_S43.lf_filt,30.014348000000002,98,1421
147,KPCOVID-191_S72.lf_filt,K002210_S43.lf_filt,46.199586,99,1421
148,KPCOVID-192_S73.lf_filt,K002210_S43.lf_filt,30.97147,100,1421
149,KPCOVID-193_S8.lf_filt,K002210_S43.lf_filt,22.14978,101,1421
150,KPCOVID-194_S9.lf_filt,K002210_S43.lf_filt,23.194596,102,1421
151,KPCOVID-195_S10.lf_filt,K002210_S43.lf_filt,32.442892,103,1421
152,KPCOVID-196_S77.lf_filt,K002210_S43.lf_filt,45.301756,104,1421
153,KPCOVID-260_S62.lf_filt,K002210_S43.lf_filt,56.817818,105,1421
154,KPCOVID-261_S63.lf_filt,K002210_S43.lf_filt,57.90874,106,1421
155,KPCOVID-458_S39.lf_filt,K002210_S43.lf_filt,28.0,107,1421
156,KPCOVID-460_S41.lf_filt,K002210_S43.lf_filt,22.0,108,1421
157,KPCOVID-462_S43.lf_filt,K002210_S43.lf_filt,20.027777999999998,109,1421
158,KPCOVID-550_S22.lf_filt,K002210_S43.lf_filt,23.814895999999997,110,1421
159,KPCOVID-555_S27.lf_filt,K002210_S43.lf_filt,31.88025,111,1421
160,KPCOVID-556_S28.lf_filt,K002210_S43.lf_filt,30.068362,112,1421
161,KPCOVID-558_S30.lf_filt,K002210_S43.lf_filt,30.430059999999997,113,1421
162,KPCOVID-561_S33.lf_filt,K002210_S43.lf_filt,24.80489,114,1421
163,KPCOVID-563_S35.lf_filt,K002210_S43.lf_filt,23.881438,115,1421
164,KPCOVID-564_S36.lf_filt,K002210_S43.lf_filt,28.744644,116,1421
165,KPCOVID-567_S38.lf_filt,K002210_S43.lf_filt,23.344826,117,1421
166,KPCOVID-568_S39.lf_filt,K002210_S43.lf_filt,14.037685999999999,118,1421
167,KPCOVID-569_S40.lf_filt,K002210_S43.lf_filt,30.69021,119,1421
168,KPCOVID-74_S4.lf_filt,K002210_S43.lf_filt,33.256158,120,1421
169,KPCOVID-75_S5.lf_filt,K002210_S43.lf_filt,28.816125999999997,121,1421
170,KPCOVID-80_S10.lf_filt,K002210_S43.lf_filt,36.651546,122,1421
171,KPCOVID-81_S11.lf_filt,K002210_S43.lf_filt,32.355266,123,1421
172,KPCOVID-84_S2.lf_filt,K002210_S43.lf_filt,35.379312,124,1421
173,KPCOVID-88_S6.lf_filt,K002210_S43.lf_filt,28.102666,125,1421
174,KPCOVID-89_S7.lf_filt,K002210_S43.lf_filt,34.312456,126,1421
175,KPCOVID-91_S9.lf_filt,K002210_S43.lf_filt,34.357422,127,1421
0,K002211_S44.lf_filt,K002454_S10.lf_filt,26.407228,42,1421
1,K002211_S44.lf_filt,K002455_S11.lf_filt,28.565596,43,1421
2,K002211_S44.lf_filt,K002456_S12.lf_filt,28.5937,44,1421
3,K002211_S44.lf_filt,K002457_S13.lf_filt,28.689460000000004,45,1421
4,K002211_S44.lf_filt,K002460_S16.lf_filt,21.741591999999997,46,1421
5,K002211_S44.lf_filt,K002461_S17.lf_filt,20.854506,47,1421
6,K002211_S44.lf_filt,K002463_S19.lf_filt,34.407228,48,1421
7,K002211_S44.lf_filt,K002464_S20.lf_filt,31.665418,49,1421
8,K002211_S44.lf_filt,K002465_S21.lf_filt,30.478082,50,1421
9,K002211_S44.lf_filt,K002466_S22.lf_filt,24.31215,51,1421
10,K002211_S44.lf_filt,K002467_S23.lf_filt,17.118712,52,1421
11,K002211_S44.lf_filt,K002472_S28.lf_filt,26.407228,53,1421
12,K002211_S44.lf_filt,K002474_S30.lf_filt,28.312980000000003,54,1421
13,K002211_S44.lf_filt,KPCOVID-0007_S5.lf_filt,21.541684,55,1421
14,K002211_S44.lf_filt,KPCOVID-0011_S9.lf_filt,17.17349,56,1421
15,K002211_S44.lf_filt,KPCOVID-0016_S4.lf_filt,24.132226,57,1421
16,K002211_S44.lf_filt,KPCOVID-0017_S5.lf_filt,16.512500000000003,58,1421
17,K002211_S44.lf_filt,KPCOVID-0021REP_S7.lf_filt,49.904862,59,1421
18,K002211_S44.lf_filt,KPCOVID-0026_S4.lf_filt,24.930414,60,1421
19,K002211_S44.lf_filt,KPCOVID-0033_S11.lf_filt,25.843448,61,1421
20,K002211_S44.lf_filt,KPCOVID-0035_S1.lf_filt,24.961546000000002,62,1421
21,K002211_S44.lf_filt,KPCOVID-0041_S6.lf_filt,22.300174000000002,63,1421
22,K002211_S44.lf_filt,KPCOVID-0055_S9.lf_filt,18.289282,64,1421
23,K002211_S44.lf_filt,KPCOVID-0056_S10.lf_filt,24.610453999999997,65,1421
